7.4	1.149e-07	1.135e-07	1.119e-07	1.102e-07	1.086e-07	1.074e-07	1.061e-07	
7.6	1.151e-07	1.138e-07	1.122e-07	1.106e-07	1.093e-07	1.080e-07	1.066e-07	
7.8	1.240e-07	1.220e-07	1.200e-07	1.181e-07	1.166e-07	1.150e-07	1.135e-07	
8.0	1.160e-07	1.140e-07	1.130e-07	1.111e-07	1.097e-07	1.083e-07	1.071e-07	
8.2	1.165e-07	1.150e-07	1.130e-07	1.117e-07	1.104e-07	1.090e-07	1.077e-07	
8.4	1.220e-07	1.205e-07	1.190e-07	1.169e-07	1.153e-07	1.137e-07	1.122e-07	
8.6	1.150e-07	1.135e-07	1.120e-07	1.104e-07	1.092e-07	1.079e-07	1.068e-07	
8.8	1.050e-07	1.040e-07	1.020e-07	1.010e-07	9.955e-08	9.870e-08	9.755e-08	
9.0	1.195e-07	1.180e-07	1.160e-07	1.146e-07	1.131e-07	1.118e-07	1.106e-07	
9.2	9.410e-08	9.300e-08	9.200e-08	9.105e-08	9.005e-08	8.915e-08	8.850e-08	
9.4	9.130e-08	9.025e-08	8.930e-08	8.830e-08	8.745e-08	8.670e-08	8.600e-08	
9.6	9.930e-08	9.820e-08	9.685e-08	9.560e-08	9.465e-08	9.360e-08	9.280e-08	
9.8	7.990e-08	7.910e-08	7.835e-08	7.760e-08	7.700e-08	7.630e-08	7.575e-08	
10.0	7.905e-08	7.830e-08	7.750e-08	7.670e-08	7.605e-08	7.530e-08	7.475e-08	
10.2	7.955e-08	7.875e-08	7.775e-08	7.690e-08	7.625e-08	7.540e-08	7.495e-08	
10.4	7.765e-08	7.695e-08	7.615e-08	7.540e-08	7.485e-08	7.410e-08	7.365e-08	
10.6	8.245e-08	8.165e-08	8.085e-08	7.990e-08	7.925e-08	7.860e-08	7.785e-08	
10.8	9.420e-08	9.330e-08	9.230e-08	9.135e-08	9.075e-08	8.995e-08	8.940e-08	
11.0	9.930e-08	9.855e-08	9.745e-08	9.645e-08	9.570e-08	9.480e-08	9.405e-08	
11.2	9.825e-08	9.735e-08	9.640e-08	9.555e-08	9.480e-08	9.390e-08	9.335e-08	
11.4	9.915e-08	9.835e-08	9.760e-08	9.685e-08	9.610e-08	9.550e-08	9.490e-08	
11.6	9.740e-08	9.640e-08	9.555e-08	9.445e-08	9.380e-08	9.300e-08	9.230e-08	
11.8	8.145e-08	8.085e-08	8.030e-08	7.975e-08	7.930e-08	7.890e-08	7.840e-08	
12.0	8.580e-08	8.500e-08	8.435e-08	8.370e-08	8.315e-08	8.250e-08	8.205e-08	
12.2	9.630e-08	9.550e-08	9.480e-08	9.410e-08	9.345e-08	9.300e-08	9.245e-08	
12.4	9.865e-08	9.815e-08	9.755e-08	9.705e-08	9.660e-08	9.625e-08	9.580e-08	
12.6	9.395e-08	9.325e-08	9.270e-08	9.210e-08	9.160e-08	9.115e-08	9.080e-08	
12.8	9.000e-08	8.925e-08	8.875e-08	8.790e-08	8.745e-08	8.695e-08	8.640e-08	
13.0	7.815e-08	7.750e-08	7.695e-08	7.655e-08	7.615e-08	7.580e-08	7.535e-08	
13.2	8.030e-08	7.970e-08	7.925e-08	7.890e-08	7.855e-08	7.815e-08	7.785e-08	
13.4	7.545e-08	7.480e-08	7.415e-08	7.360e-08	7.310e-08	7.255e-08	7.205e-08	
13.6	8.375e-08	8.320e-08	8.240e-08	8.190e-08	8.125e-08	8.080e-08	8.045e-08	
13.8	5.920e-08	5.870e-08	5.830e-08	5.800e-08	5.765e-08	5.730e-08	5.705e-08	
14.0	7.410e-08	7.335e-08	7.270e-08	7.200e-08	7.140e-08	7.070e-08	7.020e-08	
